BirdID,FinalStage,LayYear,LayYearEstimated,BirthDate,BirthFieldPeriodID,BirthDateEstimated,DeathYear,DeathMonth,DeathDay,DeathStatus,DeathType,Remarks,DoNotEditMe,MergeStatus
6385,A,2014,TRUE,17/01/2015,139,TRUE,,,,,,,-299870977,
6386,A,2014,TRUE,20/01/2015,139,TRUE,,,,,,,-85219073,
6387,A,2014,TRUE,16/01/2015,139,TRUE,,,,,,,-934343681,
6388,A,2015,FALSE,26/07/2015,142,FALSE,,,,,,,501452799,
6390,A,2014,TRUE,07/01/2015,143,TRUE,,,,,,,921525759,
6391,A,2014,TRUE,06/01/2015,143,TRUE,,,,,,,1255541759,
6392,A,2014,TRUE,03/01/2015,143,TRUE,,,,,,,1376719615,
6393,A,2015,TRUE,04/05/2015,143,TRUE,,,,,,,49901055,
6394,A,2014,TRUE,05/01/2015,143,TRUE,,,,,,,354487551,
6395,A,2014,TRUE,03/01/2015,143,TRUE,,,,,,,1970348031,
6397,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,417420543,
6398,A,2014,TRUE,01/09/2014,143,TRUE,,,,,,,1347666687,
6399,A,2014,TRUE,09/09/2014,143,TRUE,,,,,,,981517055,
6400,A,2014,TRUE,12/01/2015,143,TRUE,,,,,,,1489985023,
6401,A,2014,TRUE,11/09/2014,143,TRUE,,,,,,,-630734081,
6402,A,2014,TRUE,11/09/2014,143,TRUE,,,,,,,478830079,
6403,A,2014,TRUE,10/09/2014,143,TRUE,,,,,,,-615695105,
6404,A,2014,TRUE,13/01/2015,143,TRUE,,,,,,,624922623,
6405,A,2014,TRUE,10/09/2014,143,TRUE,,,,,,,94747391,
6406,A,2015,TRUE,13/05/2015,143,TRUE,,,,,,,-436146433,
6407,A,2014,TRUE,13/01/2015,143,TRUE,,,,,,,-820223233,
6408,A,2014,TRUE,13/01/2015,143,TRUE,,,,,,,-1435909377,
6409,A,2014,TRUE,10/09/2014,143,TRUE,,,,,,,-2105051393,
6410,A,2015,TRUE,15/05/2015,143,TRUE,,,,,,,405629695,
6411,A,2014,TRUE,18/01/2015,143,TRUE,,,,,,,-2069753089,
6412,A,2014,TRUE,15/09/2014,143,TRUE,,,,,,,1465435903,
6413,A,2014,TRUE,09/09/2014,143,TRUE,,,,,,,-106249473,
6414,A,2015,TRUE,06/05/2015,143,TRUE,,,,,,,-434604289,
6415,A,2015,TRUE,07/05/2015,143,TRUE,,,,,,,-384931073,
6416,A,2014,TRUE,21/01/2015,143,TRUE,,,,,,,1357366015,
6417,A,2014,TRUE,21/01/2015,143,TRUE,,,,,,,-1593156097,
6418,A,2014,TRUE,18/09/2014,143,TRUE,,,,,,,365772031,
6419,A,2014,TRUE,17/09/2014,143,TRUE,,,,,,,-383708929,
6420,A,2014,TRUE,20/01/2015,143,TRUE,,,,,,,1807569919,
6421,A,2014,TRUE,22/01/2015,143,TRUE,,,,,,,88392447,
6422,A,2014,TRUE,19/09/2014,143,TRUE,,,,,,,818109951,
6423,A,2014,TRUE,22/01/2015,143,TRUE,,,,,,,-1034845697,
6424,A,2014,TRUE,19/09/2014,143,TRUE,,,,,,,1343623423,
6425,A,2014,TRUE,22/01/2015,143,TRUE,,,,,,,-395565825,
6426,A,2014,TRUE,19/09/2014,143,TRUE,,,,,,,-1914144513,
6427,A,2014,TRUE,22/09/2014,143,TRUE,,,,,,,503563007,
6428,A,2014,TRUE,22/09/2014,143,TRUE,,,,,,,527851007,
6429,A,2015,TRUE,25/05/2015,143,TRUE,,,,,,,-2058797825,
6430,A,2014,TRUE,25/01/2015,143,TRUE,,,,,,,-279113473,
6431,A,2014,TRUE,19/09/2014,143,TRUE,,,,,,,2112038143,
6432,A,2014,TRUE,22/01/2015,143,TRUE,,,,,,,143620351,
6433,A,2014,TRUE,25/01/2015,143,TRUE,,,,,,,257297663,
6434,A,2014,TRUE,22/09/2014,143,TRUE,,,,,,,1315627263,
6435,A,2014,TRUE,24/01/2015,143,TRUE,,,,,,,618775295,
6436,A,2015,TRUE,24/05/2015,143,TRUE,,,,,,,-222536193,
6437,A,2014,TRUE,26/01/2015,143,TRUE,,,,,,,-233143809,
6438,A,2014,TRUE,27/01/2015,143,TRUE,,,,,,,676008191,
6439,A,2014,TRUE,24/09/2014,143,TRUE,,,,,,,-1092660225,
6440,A,2014,TRUE,25/09/2014,143,TRUE,,,,,,,-765345025,
6441,A,2014,TRUE,28/01/2015,143,TRUE,,,,,,,1111252479,
6442,A,2014,TRUE,24/01/2015,143,TRUE,,,,,,,429556223,
6443,A,2015,TRUE,28/05/2015,143,TRUE,,,,,,,-1515985409,
6444,A,2014,TRUE,22/01/2015,143,TRUE,,,,,,,-625924865,
6445,A,2014,TRUE,27/01/2015,143,TRUE,,,,,,,-977438465,
6446,A,2015,TRUE,26/05/2015,143,TRUE,,,,,,,1332124671,
6447,A,2014,TRUE,24/09/2014,143,TRUE,,,,,,,693641215,
6448,A,2014,TRUE,29/09/2014,143,TRUE,,,,,,,1581630207,
6449,A,2014,TRUE,28/09/2014,143,TRUE,,,,,,,1221615103,
6450,A,2015,TRUE,31/05/2015,143,TRUE,,,,,,,1289436415,
6451,A,2014,TRUE,28/09/2014,143,TRUE,,,,,,,1937084415,
6452,A,2014,TRUE,28/09/2014,143,TRUE,,,,,,,-363637761,
6453,A,2014,TRUE,28/09/2014,143,TRUE,,,,,,,801003519,
6454,A,2014,TRUE,02/02/2015,143,TRUE,,,,,,,1755216383,
6455,A,2014,TRUE,02/02/2015,143,TRUE,,,,,,,-1419420161,
6456,A,2015,TRUE,02/06/2015,143,TRUE,,,,,,,-580109057,
6457,A,2015,TRUE,04/02/2015,143,TRUE,,,,,,,459588351,
6458,A,2014,TRUE,01/10/2014,143,TRUE,,,,,,,-1335665153,
6459,A,2014,TRUE,02/10/2014,143,TRUE,,,,,,,-128828161,
6460,A,2014,TRUE,01/10/2014,143,TRUE,,,,,,,2105577471,
6461,A,2015,TRUE,07/02/2015,143,TRUE,,,,,,,-52987393,
6462,A,2014,TRUE,05/10/2014,143,TRUE,,,,,,,1634622975,
6463,A,2014,TRUE,05/10/2014,143,TRUE,,,,,,,-1737719297,
6464,A,2014,TRUE,03/10/2014,143,TRUE,,,,,,,-1334505217,
6465,A,2015,TRUE,07/06/2015,143,TRUE,,,,,,,-956214273,
6466,A,2014,TRUE,03/10/2014,143,TRUE,,,,,,,1657559039,
6467,A,2014,TRUE,03/10/2014,143,TRUE,,,,,,,-2026574081,
6468,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,-429557249,
6469,A,2015,TRUE,10/02/2015,143,TRUE,,,,,,,-1976384769,
6470,A,2015,TRUE,10/02/2015,143,TRUE,,,,,,,-1697030657,
6471,A,2014,TRUE,08/10/2014,143,TRUE,,,,,,,-1571799809,
6472,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,1318326527,
6473,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,-834001665,
6474,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,252754687,
6475,A,2014,TRUE,09/10/2014,143,TRUE,,,,,,,-1666858241,
6476,A,2015,TRUE,11/02/2015,143,TRUE,,,,,,,-1817158145,
6477,A,2014,TRUE,14/10/2014,143,TRUE,,,,,,,-953695489,
6478,A,2015,TRUE,16/02/2015,143,TRUE,,,,,,,1649040895,
6479,C,2015,FALSE,19/10/2015,143,FALSE,,,,,,,-1437547777,
6480,A,2015,FALSE,01/06/2015,143,TRUE,,,,,,,1985961471,
6481,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,-428340225,
6482,A,2015,TRUE,01/06/2015,143,TRUE,,,,,,,-12486145,
6483,A,2015,TRUE,07/07/2015,142,FALSE,,,,,,,1480966911,
6484,A,2015,TRUE,11/07/2015,142,FALSE,,,,,,,-87007745,
6485,A,2015,TRUE,28/07/2015,142,FALSE,,,,,,,-1066499585,
6486,A,2015,TRUE,03/07/2015,142,FALSE,,,,,,,-1363679745,
6487,A,2015,TRUE,26/06/2015,142,FALSE,,,,,,,-1087337985,
6488,A,2015,TRUE,01/07/2015,142,FALSE,,,,,,,614231551,
6489,A,2015,TRUE,01/07/2015,142,FALSE,,,,,,,788500991,
6490,A,2015,TRUE,09/07/2015,142,FALSE,,,,,,,1872623103,
6491,A,2015,TRUE,14/07/2015,142,FALSE,,,,,,,486251007,
6492,A,2015,TRUE,01/07/2015,142,FALSE,,,,,,,-1227063809,
6493,A,2015,TRUE,01/07/2015,142,FALSE,,,,,,,-364600833,
6494,A,2015,TRUE,09/07/2015,142,FALSE,,,,,,,-1250425345,
6495,A,2015,TRUE,09/07/2015,142,FALSE,,,,,,,-872764929,
6496,A,2015,TRUE,22/07/2015,142,FALSE,,,,,,,982552063,
6497,A,2015,TRUE,22/07/2015,142,FALSE,,,,,,,1262334463,
6498,A,2015,TRUE,14/07/2015,142,FALSE,,,,,,,-1455024641,
6499,A,2015,TRUE,12/09/2015,142,FALSE,,,,,,,-986859009,
6500,A,2015,TRUE,08/08/2015,142,FALSE,,,,,,,2025364991,
6501,A,2015,TRUE,06/07/2015,142,FALSE,,,,,,,-353713665,
6502,A,2015,TRUE,15/07/2015,142,FALSE,,,,,,,-1274534401,
6503,A,2015,TRUE,26/07/2015,142,FALSE,,,,,,,1100270079,
6504,A,2015,TRUE,29/08/2015,142,FALSE,,,,,,,2052369919,
6505,A,2015,TRUE,12/07/2015,142,FALSE,,,,,,,-1572089345,
6506,A,2015,TRUE,23/07/2015,142,FALSE,,,,,,,2126394879,
6507,A,2015,TRUE,14/07/2015,142,FALSE,,,,,,,-1171269121,
6508,A,2015,TRUE,03/07/2015,142,FALSE,,,,,,,-2006663681,
6509,A,2015,TRUE,06/07/2015,142,FALSE,,,,,,,-1973362177,
6510,A,2015,TRUE,06/07/2015,142,FALSE,,,,,,,-228047361,
6511,A,2015,TRUE,24/07/2015,142,FALSE,,,,,,,-402724353,
6512,A,2015,TRUE,18/07/2015,142,FALSE,,,,,,,736677375,
6513,A,2015,TRUE,10/07/2015,142,FALSE,,,,,,,-64359937,
6514,A,2015,TRUE,04/07/2015,142,FALSE,,,,,,,939939327,
6515,A,2015,TRUE,24/07/2015,142,FALSE,,,,,,,-1006503425,
6516,A,2015,TRUE,09/07/2015,142,FALSE,,,,,,,769711615,
6518,A,2015,TRUE,11/07/2015,142,FALSE,,,,,,,-1197971969,
6519,A,2015,TRUE,07/07/2015,142,FALSE,,,,,,,-2026305025,
6520,A,2015,TRUE,13/07/2015,142,FALSE,,,,,,,-1756566017,
6521,A,2015,TRUE,04/07/2015,142,FALSE,,,,,,,551031295,
6522,A,2015,TRUE,25/06/2015,142,FALSE,,,,,,,488535551,
6523,A,2015,TRUE,10/08/2015,142,FALSE,,,,,,,-1432086017,
6524,A,2015,TRUE,17/07/2015,142,FALSE,,,,,,,-1322451457,
6525,A,2015,TRUE,07/07/2015,142,FALSE,,,,,,,-977460737,
6526,A,2015,TRUE,03/07/2015,142,FALSE,,,,,,,1318618623,
6527,A,2015,TRUE,03/07/2015,142,FALSE,,,,,,,-415028737,
6528,A,2015,TRUE,11/07/2015,142,FALSE,,,,,,,75566591,
6529,A,2015,TRUE,27/06/2015,142,FALSE,,,,,,,-665439745,
6530,A,2015,TRUE,13/07/2015,142,FALSE,,,,,,,1980143103,
6531,A,2015,TRUE,07/08/2015,142,FALSE,,,,,,,763282175,
6532,A,2015,TRUE,22/07/2015,142,FALSE,,,,,,,-1251841281,
6533,A,2015,TRUE,19/08/2015,142,FALSE,,,,,,,1203019519,
6534,A,2015,TRUE,08/07/2015,142,FALSE,,,,,,,-1342762241,
6535,A,2015,TRUE,08/07/2015,142,FALSE,,,,,,,-1656895745,
6536,A,2015,TRUE,06/08/2015,142,FALSE,,,,,,,-1260602625,
6537,A,2015,TRUE,13/07/2015,142,FALSE,,,,,,,-2040008961,
6538,A,2015,TRUE,15/08/2015,142,FALSE,,,,,,,-1078762753,
6539,A,2015,TRUE,05/05/2015,143,TRUE,,,,,,,-543157886,
6540,A,2014,TRUE,01/02/2015,143,TRUE,,,,,,,1984073885,
6541,A,2014,TRUE,31/10/2014,143,TRUE,,,,,,,1595347562,
6542,A,2015,TRUE,09/03/2015,143,TRUE,,,,,,,-1905948174,
6543,A,2014,TRUE,27/10/2014,143,TRUE,,,,,,,1930830893,
6544,A,2015,TRUE,01/09/2015,143,FALSE,,,,,,,-584035237,
6545,C,2015,TRUE,01/11/2015,143,FALSE,,,,,,,106808964,
6546,A,2015,TRUE,20/09/2015,142,TRUE,,,,,,,-841104641,
6547,A,2015,TRUE,20/09/2015,142,TRUE,,,,,,,998792703,
6548,A,2015,TRUE,21/09/2015,142,TRUE,,,,,,,384877311,
6549,A,2015,TRUE,07/05/2015,142,TRUE,,,,,,,-629187073,
6550,A,2015,TRUE,09/10/2015,142,TRUE,,,,,,,919437823,
6551,A,2015,TRUE,22/09/2015,142,TRUE,,,,,,,1851920639,
6552,A,2015,TRUE,09/05/2015,142,TRUE,,,,,,,814241023,
6553,A,2015,TRUE,25/09/2015,142,TRUE,,,,,,very poor veins difficult to bleed. Very panicky w,2111023359,
6554,A,2015,TRUE,26/09/2015,142,TRUE,,,,,,,-2120105217,
6555,A,2015,TRUE,26/09/2015,142,TRUE,,,,,,,457144063,
6556,A,2015,TRUE,12/05/2015,142,TRUE,,,,,,,-362452225,
6557,A,2015,TRUE,27/09/2015,142,TRUE,,,,,,,-39346433,
6558,A,2015,TRUE,15/10/2015,142,TRUE,,,,,,begging fledgling,100385535,
6559,A,2015,TRUE,19/12/2015,144,FALSE,,,,,,begging fledgling,1326341631,
6560,A,2015,TRUE,29/09/2015,142,TRUE,,,,,,,-1426406657,
6561,A,2015,TRUE,21/12/2015,144,FALSE,,,,,,observed begging prior to ringing - definitely fle,-1961049345,
6562,A,2015,TRUE,03/10/2015,142,TRUE,,,,,,Definitely not resident - dominant from 111 saw it,-1960151297,
6563,A,2015,TRUE,25/12/2015,144,FALSE,,,,,,whistled into net - very inquisitive!,527876863,
6564,A,2015,TRUE,05/10/2015,142,TRUE,,,,,,,1825161983,
6565,A,2014,FALSE,19/02/2015,139,TRUE,,,,,,Possible breeding bird of new territory seperated ,-779854337,
6566,A,2014,FALSE,19/02/2015,139,TRUE,,,,,,Dominant BrM form 101,-1711325953,
6567,A,2015,TRUE,22/05/2015,142,FALSE,,,,,,,-766000385,
6568,A,2015,TRUE,07/10/2015,142,FALSE,,,,,,,-2084938241,
6569,A,2015,TRUE,07/10/2015,142,FALSE,,,,,,,-1463993089,
6570,A,2015,TRUE,10/10/2015,142,FALSE,,,,,,,-666320129,
6571,A,2015,TRUE,11/10/2015,142,TRUE,,,,,,Odd shaped / deformed bill - photo taken.,-2062105857,
6572,A,2015,TRUE,14/10/2015,142,FALSE,,,,,,,974045951,
6573,A,2015,TRUE,17/10/2015,142,FALSE,,,,,,,567460607,
6574,A,2015,TRUE,19/10/2015,142,FALSE,,,,,,,448820991,
6575,A,2015,TRUE,19/10/2015,142,FALSE,,,,,,,-1066958337,
6576,A,2015,TRUE,23/07/2015,157,TRUE,,,,,,,1200051455,
6577,A,2016,TRUE,27/02/2016,157,TRUE,,,,,,,536528895,
6578,A,2015,TRUE,23/07/2015,157,TRUE,,,,,,"Unsure of eye colour, transitioning from LB to RB",-1443230721,
6579,A,2016,FALSE,28/02/2016,157,TRUE,,,,,,,-1387085057,
6580,A,2015,TRUE,08/12/2015,157,TRUE,,,,,,"Originally rung (metal ring) on wrong leg, ring nu",-1015456257,
6581,A,2016,TRUE,23/02/2016,157,FALSE,,,,,,"Still has gape, light brown eyes but begging",-1838138113,
6582,A,2015,FALSE,23/04/2015,157,TRUE,,,,,,,-1324367105,
6583,A,2016,TRUE,29/02/2016,157,TRUE,,,,,,,1324532479,
6584,A,2015,FALSE,24/04/2015,157,TRUE,,,,,,,-661037569,
6585,A,2015,TRUE,25/07/2015,157,TRUE,,,,,,,84950271,
6586,A,2015,FALSE,24/04/2015,157,TRUE,,,,,,,1025937407,
6587,A,2015,FALSE,23/04/2015,157,TRUE,,,,,,,190075903,
6588,A,2015,FALSE,25/04/2015,157,TRUE,,,,,,,1898169087,
6589,A,2015,TRUE,26/07/2015,157,TRUE,,,,,,,-1206493697,
6590,A,2016,TRUE,01/03/2016,157,TRUE,,,,,,,-2087419393,
6591,A,2015,TRUE,27/07/2015,157,TRUE,,,,,,,-128007425,
6592,A,2015,TRUE,11/12/2015,157,TRUE,,,,,,,1997889023,
6593,A,2014,FALSE,16/11/2014,157,TRUE,,,,,,,-1128395777,
6594,A,2015,FALSE,28/06/2015,157,TRUE,,,,,,,1389826815,
6595,A,2015,FALSE,12/07/2015,157,TRUE,,,,,,,-450793985,
6596,A,2015,FALSE,27/04/2015,157,TRUE,,,,,,,497992447,
6597,A,2015,FALSE,27/04/2015,157,TRUE,,,,,,,1277517311,
6598,A,2015,TRUE,28/07/2015,157,TRUE,,,,,,,1194081535,
6599,A,2015,TRUE,28/07/2015,157,TRUE,,,,,,,942674175,
6600,A,2015,TRUE,12/12/2015,157,TRUE,,,,,,,2024154367,
6601,A,2015,FALSE,27/04/2015,157,FALSE,,,,,,,268130303,
6602,A,2015,TRUE,28/04/2015,157,TRUE,,,,,,,1842135807,
6603,A,2015,TRUE,13/12/2015,157,TRUE,,,,,,,-1750376961,
6604,A,2015,TRUE,28/04/2015,157,TRUE,,,,,,,251280639,
6605,A,2015,TRUE,28/04/2015,157,TRUE,,,,,,,470323199,
6606,A,2015,TRUE,29/07/2015,157,TRUE,,,,,,,819352575,
6607,A,2015,TRUE,15/12/2015,157,TRUE,,,,,,,677233407,
6608,A,2015,TRUE,31/07/2015,157,TRUE,,,,,,,1409834495,
6609,A,2015,TRUE,31/07/2015,157,TRUE,,,,,,,2066121215,
6610,A,2015,TRUE,30/04/2015,157,TRUE,,,,,,,1123018239,
6611,A,2015,TRUE,15/12/2015,157,TRUE,,,,,,,619219455,
6612,A,2015,TRUE,30/04/2015,157,TRUE,,,,,,,-741052929,
6613,A,2015,TRUE,30/04/2015,157,FALSE,,,,,,,1865138943,
6614,A,2015,TRUE,06/05/2015,157,TRUE,,,,,,,-1671707905,
6615,A,2015,TRUE,09/05/2015,157,TRUE,,,,,,,-961232129,
6616,A,2015,TRUE,09/05/2015,157,TRUE,,,,,,,1400069631,
6617,A,2015,TRUE,09/05/2015,157,TRUE,,,,,,,-1140751873,
6618,A,2015,TRUE,09/08/2015,157,TRUE,,,,,,,235278591,
6619,A,2015,TRUE,09/05/2015,157,TRUE,,,,,,,216843007,
6620,A,2015,TRUE,09/05/2015,157,TRUE,,,,,,,-1644529921,
6621,A,2015,TRUE,11/05/2015,157,TRUE,,,,,,,-1215272193,
6622,A,2015,TRUE,26/12/2015,157,TRUE,,,,,,,-1877809665,
6623,A,2015,TRUE,11/05/2015,157,TRUE,,,,,,,-1305754881,
6624,A,2015,TRUE,11/08/2015,157,TRUE,,,,,,,-1652662785,
6625,A,2015,TRUE,11/05/2015,157,TRUE,,,,,,,-1719893505,
6626,A,2015,TRUE,11/08/2015,157,TRUE,,,,,,,-1138366977,
6627,A,2015,TRUE,13/08/2015,157,TRUE,,,,,,,890422015,
6628,A,2015,TRUE,28/12/2015,157,TRUE,,,,,,,-398893569,
6629,A,2015,TRUE,13/08/2015,157,TRUE,,,,,,,1150993151,
6630,A,2015,TRUE,30/01/2016,157,TRUE,,,,,,,-1677166849,
6631,A,2015,TRUE,14/08/2015,157,TRUE,,,,,,,2046716671,
6632,A,2015,TRUE,14/08/2015,157,TRUE,,,,,,,-1716984321,
6633,A,2015,TRUE,14/05/2015,157,TRUE,,,,,,,502408447,
6634,A,2015,TRUE,14/08/2015,157,TRUE,,,,,,,1565423871,
6635,A,2015,TRUE,14/08/2015,157,TRUE,,,,,,,-1882911489,
6636,A,2015,FALSE,17/05/2015,157,TRUE,,,,,,,-1132018945,
6637,A,2015,TRUE,17/08/2015,157,TRUE,,,,,,,1696423423,
6638,A,2015,TRUE,17/08/2015,157,TRUE,,,,,,,-205243137,
6639,A,2016,TRUE,01/01/2016,157,TRUE,,,,,,,1414009087,
6640,A,2015,TRUE,18/05/2015,157,TRUE,,,,,,,-29441281,
6641,A,2015,TRUE,18/05/2015,157,TRUE,,,,,,,1668636159,
6642,A,2015,TRUE,02/07/2015,157,FALSE,,,,,,,1682752255,
6643,A,2015,TRUE,02/07/2015,157,TRUE,,,,,,,-1674879489,
6644,A,2015,TRUE,07/10/2015,142,FALSE,,,,,,,-1686472193,
6645,A,2016,FALSE,26/02/2016,144,TRUE,,,,,,OFL terr 21,-2097062401,
6646,A,2015,TRUE,03/10/2015,142,FALSE,,,,,,,1683504383,
6647,A,2015,TRUE,05/07/2015,142,TRUE,,,,,,Bill deformation (twisted),857477375,
6648,A,2015,TRUE,05/07/2015,142,TRUE,,,,,,,-1655560961,
6649,A,2015,TRUE,05/10/2015,142,TRUE,,,,,,,-1330161665,
6650,A,2016,TRUE,04/03/2016,144,TRUE,,,,,,,1445624319,
6651,A,2015,TRUE,01/08/2015,142,FALSE,,,,,,BrM T 104,974944767,
6652,A,2015,TRUE,04/08/2015,142,TRUE,,,,,,BRF terr 49,-120208641,
6653,A,2015,TRUE,04/11/2015,144,TRUE,,,,,,,-769630721,
6654,A,2016,TRUE,16/07/2016,159,FALSE,,,,,,,-853322497,
6655,A,2015,TRUE,10/12/2015,144,FALSE,,,,,,,2061412607,
6656,A,2015,TRUE,10/12/2015,144,FALSE,,,,,,,-431139585,
6657,A,2015,TRUE,08/12/2015,144,FALSE,,,,,,,-1859606273,
6658,A,2016,TRUE,18/04/2016,159,FALSE,,,,,,,1885867007,
6659,A,2015,TRUE,30/08/2015,142,FALSE,,,,,,,499945471,
6660,A,2015,TRUE,10/09/2015,142,FALSE,,,,,,,-665945601,
6661,C,2016,TRUE,10/08/2016,159,FALSE,,,,,,,-595671041,
6662,C,2016,TRUE,05/08/2016,159,FALSE,,,,,,,1804902143,
6663,C,2016,TRUE,04/08/2016,159,FALSE,,,,,,,165090047,
6664,C,2016,TRUE,01/09/2016,159,FALSE,,,,,,,1169343231,
6665,A,2016,TRUE,18/07/2016,159,FALSE,,,,,,,-757520385,
6666,C,2016,FALSE,09/08/2016,159,FALSE,,,,,,,1616276479,
6667,A,2015,TRUE,08/12/2015,144,FALSE,,,,,,,641265663,
6668,A,2016,TRUE,12/07/2016,159,FALSE,,,,,,,-285169921,
6669,A,2015,TRUE,08/09/2015,142,FALSE,,,,,,,-1556483585,
6670,A,2015,TRUE,30/11/2015,144,FALSE,,,,,,,337646335,
6671,A,2016,TRUE,03/05/2016,159,TRUE,,,,,,,506906367,
6672,A,2015,TRUE,14/12/2015,144,FALSE,,,,,,,1403370239,
6673,A,2015,TRUE,12/09/2015,142,FALSE,,,,,,,-1811878145,
6674,C,2016,FALSE,03/09/2016,159,FALSE,,,,,,,-1919575553,
6675,A,2016,FALSE,14/07/2016,159,FALSE,,,,,,,2006351359,
6676,A,2016,FALSE,14/07/2016,159,FALSE,,,,,,,85893631,
6677,A,2016,FALSE,16/07/2016,159,FALSE,,,,,,,-1463893249,
6678,A,2016,FALSE,18/07/2016,159,FALSE,,,,,,,-1606630657,
6679,A,2015,TRUE,04/07/2015,143,TRUE,,,,,,,1946600191,
6680,A,2015,TRUE,04/10/2015,143,TRUE,,,,,,,-759256833,
6681,A,2015,TRUE,04/10/2015,143,TRUE,,,,,,,390348031,
6682,A,2015,TRUE,05/10/2015,143,TRUE,,,,,,,-1882713857,
6683,A,2015,TRUE,05/10/2015,143,TRUE,,,,,,,-952609793,
6684,A,2015,TRUE,05/07/2015,143,TRUE,,,,,,,-1540139009,
6685,A,2015,TRUE,11/07/2015,143,TRUE,,,,,,,484416511,
6686,A,2015,TRUE,11/10/2015,143,TRUE,,,,,,,976970495,
6687,A,2015,TRUE,19/07/2015,143,TRUE,,,,,,,-438626561,
6688,A,2016,TRUE,29/09/2016,159,TRUE,,,,,,,1188676351,
6689,A,2016,TRUE,14/02/2016,144,TRUE,,,,,,,-159792385,
6690,A,2016,TRUE,19/05/2016,159,TRUE,,,,,,In net with NEEX in terr 1.1/1.3,2052440831,
6691,A,2016,TRUE,03/10/2016,159,TRUE,,,,,,,-442475009,
6692,A,2016,TRUE,28/09/2016,159,TRUE,,,,,,,-1284817665,
6693,A,2016,TRUE,28/09/2016,159,TRUE,,,,,,,1489342463,
6694,A,2016,TRUE,29/09/2016,159,TRUE,,,,,,,2023969791,
6695,A,2016,TRUE,15/05/2016,159,TRUE,,,,,,In net with ELYX from 58. Later caught in terr 94.,923686911,
6696,A,2016,TRUE,29/09/2016,159,TRUE,,,,,,,881782527,
6697,A,2016,TRUE,27/09/2016,159,TRUE,,,,,,,168452863,
6698,A,2016,TRUE,02/10/2016,159,TRUE,,,,,,,1772912127,
6699,C,2017,FALSE,27/01/2017,159,FALSE,,,,,,,-563553025,
6700,A,2016,TRUE,28/09/2016,159,TRUE,,,,,,,-1434013697,
6701,A,2016,TRUE,02/10/2016,159,TRUE,,,,,,,-1866566657,
6702,A,2016,TRUE,27/09/2016,159,TRUE,,,,,,,832796671,
6703,A,2016,TRUE,04/10/2016,159,TRUE,,,,,,,-950420481,
6704,A,2016,TRUE,22/05/2016,159,TRUE,,,,,,,488133887,
6705,A,2016,TRUE,06/10/2016,159,TRUE,,,,,,,208716543,
6706,A,2016,TRUE,08/10/2016,159,TRUE,,,,,,,1951094015,
6707,A,2016,TRUE,09/10/2016,159,TRUE,,,,,,,-1370766593,
6708,A,2016,TRUE,15/10/2016,159,FALSE,,,,,,,1370079999,
6709,A,2016,TRUE,14/10/2016,159,TRUE,,,,,,,283401727,
6710,A,2016,TRUE,14/10/2016,159,FALSE,,,,,,,-237028097,
6711,A,2016,TRUE,23/05/2016,157,FALSE,,,,,,,-2042313729,
6712,A,2016,TRUE,23/05/2016,157,FALSE,,,,,,,1406911231,
6713,A,2016,TRUE,23/02/2016,157,FALSE,,,,,,,-1080461569,
6714,A,2016,TRUE,23/02/2016,157,FALSE,,,,,,,-779828481,
6715,A,2016,TRUE,14/10/2016,157,FALSE,,,,,,,1342397951,
6716,A,2016,TRUE,01/06/2016,157,FALSE,,,,,,,-210617089,
6717,A,2016,TRUE,09/06/2016,157,FALSE,,,,,,,-1642033153,
6718,A,2016,TRUE,09/06/2016,157,FALSE,,,,,,,-2036087041,
6719,A,2016,TRUE,09/06/2016,157,FALSE,,,,,,,1847769855,
6720,A,2016,TRUE,24/10/2016,157,FALSE,,,,,,,93187839,
6721,A,2016,TRUE,13/06/2016,157,FALSE,,,,,,,-625384705,
6722,A,2016,TRUE,13/06/2016,157,FALSE,,,,,,,2140110335,
6723,A,2016,TRUE,28/10/2016,163,FALSE,,,,,,,1525129727,
6724,A,2016,TRUE,30/10/2016,163,FALSE,,,,,,,1225459199,
6725,A,2016,TRUE,30/10/2016,163,FALSE,,,,,,,-565328641,
6726,A,2016,TRUE,30/06/2016,157,FALSE,,,,,,,1011620095,
6727,A,2016,TRUE,26/07/2016,159,FALSE,,,,,,,891470591,
6728,A,2016,TRUE,26/10/2016,159,FALSE,,,,,,,420044287,
6729,A,2016,TRUE,10/10/2016,159,FALSE,,,,,,,544702975,
6730,A,2017,TRUE,16/05/2017,164,FALSE,,,,,,,-368832257,
6731,A,2017,TRUE,09/02/2017,164,FALSE,,,,,,,-800828417,
6732,A,2017,TRUE,11/02/2017,164,FALSE,,,,,,,1090476031,
6733,A,2017,TRUE,17/05/2017,164,FALSE,,,,,,,2037095423,
6734,A,2017,TRUE,15/06/2017,164,TRUE,,,,,,BNYX ->  MMMX as another bird had same ring combo,82649087,
6735,A,2016,TRUE,19/07/2016,159,FALSE,,,,,,,1042801663,
6736,A,2017,TRUE,10/03/2017,164,FALSE,,,,,,,-868283649,
